Symbol,Date,Close,Volume,PreviousDayClose,PriceChange,VolumeChange,CorrelationIndicator
MSFT,2009-07-16,24.440001,64555100,24.120001,0.32000000000000028,-2683600,No Clear Correlation
MSFT,2009-07-20,24.530001,47798000,24.290001,0.23999999999999844,-5062100,No Clear Correlation
MSFT,2009-07-22,24.799999,66192500,24.83,-0.030000999999998612,14164100,No Clear Correlation
MSFT,2009-07-24,23.450001,215135700,25.559999,-2.1099980000000009,109075200,No Clear Correlation
MSFT,2009-07-28,23.469999,70288400,23.110001,0.35999800000000093,-10661600,No Clear Correlation
MSFT,2009-07-30,23.809999,67820000,23.799999,0.010000000000001563,-5806900,No Clear Correlation
MSFT,2009-08-03,23.83,46902900,23.52,0.30999999999999872,-7355300,No Clear Correlation
MSFT,2009-08-04,23.77,49218300,23.83,-0.059999999999998721,2315400,No Clear Correlation
MSFT,2009-08-06,23.459999,59686000,23.809999,-0.35000000000000142,6375700,No Clear Correlation
MSFT,2009-08-07,23.559999,46169700,23.459999,0.10000000000000142,-13516300,No Clear Correlation
MSFT,2009-08-13,23.620001,38954500,23.530001,0.089999999999999858,-23017800,No Clear Correlation
MSFT,2009-08-18,23.58,38878900,23.25,0.32999999999999829,-3595500,No Clear Correlation
MSFT,2009-08-20,23.67,39505900,23.65,0.020000000000003126,-2315400,No Clear Correlation
MSFT,2009-08-24,24.639999,54180900,24.41,0.2299989999999994,-14830500,No Clear Correlation
MSFT,2009-08-25,24.639999,43980300,24.639999,0.0,-10200600,No Clear Correlation
MSFT,2009-08-28,24.68,55808000,24.690001,-0.010000999999999038,10312400,No Clear Correlation
MSFT,2009-09-01,24.0,62608500,24.65,-0.64999999999999858,13015700,No Clear Correlation
MSFT,2009-09-03,24.110001,34120000,23.860001,0.25,-6651300,No Clear Correlation
MSFT,2009-09-10,25.0,46256000,24.780001,0.21999900000000139,-3644300,No Clear Correlation
MSFT,2009-09-11,24.860001,54303500,25.0,-0.13999899999999954,8047500,No Clear Correlation
MSFT,2009-09-14,25.0,42806800,24.860001,0.13999899999999954,-11496700,No Clear Correlation
MSFT,2009-09-16,25.200001,50055800,25.200001,0.0,5339200,No Clear Correlation
MSFT,2009-09-17,25.299999,42428800,25.200001,0.099997999999999365,-7627000,No Clear Correlation
MSFT,2009-09-18,25.26,68016500,25.299999,-0.039998999999998119,25587700,No Clear Correlation
MSFT,2009-09-21,25.299999,28878700,25.26,0.039998999999998119,-39137800,No Clear Correlation
MSFT,2009-09-24,25.940001,56302900,25.709999,0.23000199999999893,-4297000,No Clear Correlation
MSFT,2009-09-28,25.83,44358000,25.549999,0.28000099999999861,-5800900,No Clear Correlation
MSFT,2009-09-30,25.719999,63533400,25.75,-0.030000999999998612,24483100,No Clear Correlation
MSFT,2009-10-01,24.879999,75958100,25.719999,-0.83999999999999986,12424700,No Clear Correlation
MSFT,2009-10-02,24.959999,51219700,24.879999,0.0799999999999983,-24738400,No Clear Correlation
MSFT,2009-10-05,24.639999,60804900,24.959999,-0.32000000000000028,9585200,No Clear Correlation
MSFT,2009-10-06,25.110001,48795300,24.639999,0.47000200000000092,-12009600,No Clear Correlation
MSFT,2009-10-12,25.719999,29145800,25.549999,0.17000000000000171,-10374200,No Clear Correlation
MSFT,2009-10-22,26.59,61600000,26.58,0.010000000000001563,-72700,No Clear Correlation
MSFT,2009-10-26,28.68,124149700,28.02,0.66000000000000014,-157611300,No Clear Correlation
MSFT,2009-10-28,28.02,73542400,28.59,-0.57000000000000028,3856600,No Clear Correlation
MSFT,2009-10-29,28.219999,65225500,28.02,0.19999900000000181,-8316900,No Clear Correlation
MSFT,2009-10-30,27.73,73371800,28.219999,-0.48999900000000096,8146300,No Clear Correlation
MSFT,2009-11-02,27.879999,62428900,27.73,0.1499990000000011,-10942900,No Clear Correlation
MSFT,2009-11-05,28.469999,52681700,28.059999,0.41000000000000014,-11216700,No Clear Correlation
MSFT,2009-11-06,28.52,38908500,28.469999,0.050000999999998186,-13773200,No Clear Correlation
MSFT,2009-11-11,29.120001,49693400,29.01,0.11000099999999691,-16187700,No Clear Correlation
MSFT,2009-11-13,29.629999,53037600,29.360001,0.26999800000000107,-2314800,No Clear Correlation
MSFT,2009-11-16,29.540001,54129500,29.629999,-0.089998000000001355,1091900,No Clear Correlation
MSFT,2009-11-18,30.110001,59431200,30.0,0.11000100000000046,-16217700,No Clear Correlation
MSFT,2009-11-23,29.940001,41832700,29.620001,0.32000000000000028,-814400,No Clear Correlation
MSFT,2009-12-14,30.110001,34651200,29.85,0.26000099999999904,-9093000,No Clear Correlation
MSFT,2009-12-15,30.02,49473200,30.110001,-0.090001000000000886,14822000,No Clear Correlation
MSFT,2009-12-21,30.52,40129100,30.360001,0.15999899999999911,-53988900,No Clear Correlation
MSFT,2009-12-22,30.82,36321000,30.52,0.30000000000000071,-3808100,No Clear Correlation
MSFT,2009-12-23,30.92,28362700,30.82,0.10000000000000142,-7958300,No Clear Correlation
MSFT,2009-12-24,31.0,11083900,30.92,0.0799999999999983,-17278800,No Clear Correlation
MSFT,2009-12-30,30.959999,42006200,31.389999,-0.42999999999999972,12290000,No Clear Correlation
MSFT,2010-01-06,30.77,58182400,30.959999,-0.18999900000000025,8432800,No Clear Correlation
MSFT,2010-01-11,30.27,68754700,30.66,-0.39000000000000057,17557300,No Clear Correlation
MSFT,2010-01-13,30.35,51863500,30.07,0.28000000000000114,-14048600,No Clear Correlation
MSFT,2010-01-15,30.860001,79913200,30.959999,-0.099997999999999365,16685100,No Clear Correlation
MSFT,2010-01-19,31.1,46575700,30.860001,0.23999900000000096,-33337500,No Clear Correlation
MSFT,2010-01-20,30.59,54849500,31.1,-0.51000000000000156,8273800,No Clear Correlation
MSFT,2010-01-21,30.01,73086700,30.59,-0.57999999999999829,18237200,No Clear Correlation
MSFT,2010-01-22,28.959999,102004600,30.01,-1.0500010000000017,28917900,No Clear Correlation
MSFT,2010-01-25,29.32,63373000,28.959999,0.36000100000000046,-38631600,No Clear Correlation
MSFT,2010-01-27,29.67,63949500,29.5,0.17000000000000171,-2690400,No Clear Correlation
MSFT,2010-01-28,29.16,117513700,29.67,-0.51000000000000156,53564200,No Clear Correlation
MSFT,2010-01-29,28.18,193888500,29.16,-0.98000000000000043,76374800,No Clear Correlation
MSFT,2010-02-01,28.41,85931100,28.18,0.23000000000000043,-107957400,No Clear Correlation
MSFT,2010-02-02,28.459999,54413700,28.41,0.049998999999999683,-31517400,No Clear Correlation
MSFT,2010-02-04,27.84,77850000,28.629999,-0.78999900000000167,16452100,No Clear Correlation
MSFT,2010-02-12,27.93,81117200,28.120001,-0.19000099999999875,15123500,No Clear Correlation
MSFT,2010-02-16,28.35,51935600,27.93,0.42000000000000171,-29181600,No Clear Correlation
MSFT,2010-02-17,28.59,45882900,28.35,0.23999999999999844,-6052700,No Clear Correlation
MSFT,2010-02-18,28.969999,42856500,28.59,0.37999900000000153,-3026400,No Clear Correlation
MSFT,2010-02-19,28.77,44451800,28.969999,-0.19999900000000181,1595300,No Clear Correlation
MSFT,2010-02-23,28.33,52266200,28.73,-0.40000000000000213,15559100,No Clear Correlation
MSFT,2010-02-24,28.629999,43165900,28.33,0.29999900000000324,-9100300,No Clear Correlation
MSFT,2010-02-25,28.6,48735300,28.629999,-0.029999000000000109,5569400,No Clear Correlation
MSFT,2010-02-26,28.67,40370600,28.6,0.070000000000000284,-8364700,No Clear Correlation
MSFT,2010-03-02,28.459999,93123900,29.02,-0.56000099999999975,49318500,No Clear Correlation
MSFT,2010-03-03,28.459999,48442100,28.459999,0.0,-44681800,No Clear Correlation
MSFT,2010-03-04,28.629999,42890600,28.459999,0.17000000000000171,-5551500,No Clear Correlation
MSFT,2010-03-05,28.59,56001800,28.629999,-0.039999000000001672,13111200,No Clear Correlation
MSFT,2010-03-08,28.629999,39414500,28.59,0.039999000000001672,-16587300,No Clear Correlation
MSFT,2010-03-10,28.969999,44891400,28.799999,0.17000000000000171,-5380200,No Clear Correlation
MSFT,2010-03-11,29.18,35349700,28.969999,0.21000099999999833,-9541700,No Clear Correlation
MSFT,2010-03-12,29.27,31700200,29.18,0.089999999999999858,-3649500,No Clear Correlation
MSFT,2010-03-16,29.370001,36723500,29.290001,0.0799999999999983,-788500,No Clear Correlation
MSFT,2010-03-19,29.59,81332100,29.610001,-0.0200010000000006,37486900,No Clear Correlation
MSFT,2010-03-22,29.6,37718200,29.59,0.010000000000001563,-43613900,No Clear Correlation
MSFT,2010-03-31,29.290001,63760000,29.77,-0.4799989999999994,28805200,No Clear Correlation
MSFT,2010-04-01,29.16,74768100,29.290001,-0.13000100000000003,11008100,No Clear Correlation
MSFT,2010-04-05,29.27,34331200,29.16,0.10999999999999943,-40436900,No Clear Correlation
MSFT,2010-04-09,30.34,54752500,29.92,0.41999999999999815,-8961300,No Clear Correlation
MSFT,2010-04-15,30.870001,52745400,30.82,0.050000999999998186,-16195800,No Clear Correlation
MSFT,2010-04-16,30.67,88703100,30.870001,-0.20000099999999676,35957700,No Clear Correlation
MSFT,2010-04-19,31.040001,64970300,30.67,0.37000099999999847,-23732800,No Clear Correlation
MSFT,2010-04-20,31.360001,52199500,31.040001,0.32000000000000028,-12770800,No Clear Correlation
MSFT,2010-04-21,31.33,55343100,31.360001,-0.030001000000002165,3143600,No Clear Correlation
MSFT,2010-04-23,30.959999,126766600,31.389999,-0.42999999999999972,41919000,No Clear Correlation
MSFT,2010-04-26,31.110001,63649300,30.959999,0.15000200000000063,-63117300,No Clear Correlation
MSFT,2010-04-27,30.85,68730900,31.110001,-0.26000099999999904,5081600,No Clear Correlation
MSFT,2010-04-28,30.91,64557900,30.85,0.059999999999998721,-4173000,No Clear Correlation
MSFT,2010-04-29,31.0,52665200,30.91,0.089999999999999858,-11892700,No Clear Correlation
MSFT,2010-04-30,30.540001,63214800,31.0,-0.45999899999999982,10549600,No Clear Correlation
MSFT,2010-05-03,30.860001,43989500,30.540001,0.32000000000000028,-19225300,No Clear Correlation
MSFT,2010-05-04,30.129999,82085600,30.860001,-0.73000199999999893,38096100,No Clear Correlation
MSFT,2010-05-06,28.98,128613000,29.85,-0.870000000000001,61779200,No Clear Correlation
MSFT,2010-05-07,28.209999,173718100,28.98,-0.7700010000000006,45105100,No Clear Correlation
MSFT,2010-05-10,28.940001,86653300,28.209999,0.73000199999999893,-87064800,No Clear Correlation
MSFT,2010-05-12,29.440001,47146800,28.879999,0.56000199999999722,-16642600,No Clear Correlation
MSFT,2010-05-14,28.93,63334000,29.24,-0.30999999999999872,18145200,No Clear Correlation
MSFT,2010-05-17,28.940001,46053300,28.93,0.010000999999999038,-17280700,No Clear Correlation
MSFT,2010-05-18,28.6,52690600,28.940001,-0.34000099999999733,6637300,No Clear Correlation
MSFT,2010-05-19,28.24,61746700,28.6,-0.360000000000003,9056100,No Clear Correlation
MSFT,2010-05-20,27.110001,87991100,28.24,-1.129998999999998,26244400,No Clear Correlation
MSFT,2010-05-21,26.84,117596300,27.110001,-0.2700010000000006,29605200,No Clear Correlation
MSFT,2010-05-25,26.07,98373600,26.27,-0.19999999999999929,24661900,No Clear Correlation
MSFT,2010-05-26,25.01,176684100,26.07,-1.0599999999999987,78310500,No Clear Correlation
MSFT,2010-05-27,26.0,136433600,25.01,0.98999999999999844,-40250500,No Clear Correlation
MSFT,2010-06-02,26.459999,65718800,25.889999,0.57000000000000028,-10433600,No Clear Correlation
MSFT,2010-06-04,25.790001,89832200,26.860001,-1.0700000000000003,21995200,No Clear Correlation
MSFT,2010-06-08,25.110001,87355000,25.290001,-0.17999999999999972,6898800,No Clear Correlation
MSFT,2010-06-09,24.790001,87794000,25.110001,-0.32000000000000028,439000,No Clear Correlation
MSFT,2010-06-10,25.0,78930900,24.790001,0.20999899999999982,-8863100,No Clear Correlation
MSFT,2010-06-11,25.66,68057700,25.0,0.66000000000000014,-10873200,No Clear Correlation
MSFT,2010-06-17,26.370001,47995500,26.32,0.050000999999998186,-702500,No Clear Correlation
MSFT,2010-06-21,25.950001,54625300,26.440001,-0.48999999999999844,2549700,No Clear Correlation
MSFT,2010-06-22,25.77,55985400,25.950001,-0.18000100000000074,1360100,No Clear Correlation
MSFT,2010-06-23,25.309999,61466200,25.77,-0.46000099999999833,5480800,No Clear Correlation
MSFT,2010-06-24,25.0,85243400,25.309999,-0.30999900000000125,23777200,No Clear Correlation
MSFT,2010-06-25,24.530001,156256700,25.0,-0.46999900000000139,71013300,No Clear Correlation
MSFT,2010-06-29,23.309999,119882100,24.309999,-1.0,46097300,No Clear Correlation
MSFT,2010-07-02,23.27,62485100,23.16,0.10999999999999943,-29754300,No Clear Correlation
MSFT,2010-07-08,24.41,50758100,24.299999,0.11000100000000046,-29207200,No Clear Correlation
MSFT,2010-07-09,24.27,53806100,24.41,-0.14000000000000057,3048000,No Clear Correlation
MSFT,2010-07-12,24.83,49854200,24.27,0.55999999999999872,-3951900,No Clear Correlation
MSFT,2010-07-15,25.51,56934700,25.440001,0.069999000000002809,-15873400,No Clear Correlation
MSFT,2010-07-16,24.889999,65064800,25.51,-0.620001000000002,8130100,No Clear Correlation
MSFT,2010-07-19,25.23,38181800,24.889999,0.34000100000000089,-26883000,No Clear Correlation
MSFT,2010-07-21,25.120001,73297300,25.48,-0.35999900000000196,27766600,No Clear Correlation
MSFT,2010-07-22,25.84,73016400,25.120001,0.71999900000000139,-280900,No Clear Correlation
MSFT,2010-07-23,25.809999,108520100,25.84,-0.030000999999998612,35503700,No Clear Correlation
MSFT,2010-07-26,26.1,67249900,25.809999,0.29000100000000018,-41270200,No Clear Correlation
MSFT,2010-07-27,26.16,60672100,26.1,0.059999999999998721,-6577800,No Clear Correlation
MSFT,2010-07-28,25.950001,69704800,26.16,-0.20999899999999982,9032700,No Clear Correlation
MSFT,2010-07-29,26.030001,69446200,25.950001,0.0799999999999983,-258600,No Clear Correlation
MSFT,2010-07-30,25.809999,83534800,26.030001,-0.22000199999999737,14088600,No Clear Correlation
MSFT,2010-08-02,26.33,55044600,25.809999,0.520000999999997,-28490200,No Clear Correlation
MSFT,2010-08-03,26.16,56877700,26.33,-0.16999999999999815,1833100,No Clear Correlation
MSFT,2010-08-04,25.73,78531900,26.16,-0.42999999999999972,21654200,No Clear Correlation
MSFT,2010-08-06,25.549999,55982100,25.370001,0.17999800000000121,-8940000,No Clear Correlation
MSFT,2010-08-10,25.07,87257700,25.610001,-0.54000100000000018,30161200,No Clear Correlation
MSFT,2010-08-16,24.5,40909700,24.4,0.10000000000000142,-4353800,No Clear Correlation
MSFT,2010-08-18,24.82,46818900,24.709999,0.11000100000000046,-6093700,No Clear Correlation
MSFT,2010-08-19,24.440001,54064600,24.82,-0.37999900000000153,7245700,No Clear Correlation
MSFT,2010-08-24,24.040001,66522500,24.280001,-0.23999999999999844,14879500,No Clear Correlation
MSFT,2010-08-25,24.1,47404800,24.040001,0.059999000000001246,-19117700,No Clear Correlation
MSFT,2010-08-26,23.82,49105300,24.1,-0.28000000000000114,1700500,No Clear Correlation
MSFT,2010-08-31,23.469999,66074600,23.639999,-0.16999999999999815,20621500,No Clear Correlation
MSFT,2010-09-01,23.9,65235900,23.469999,0.43000099999999719,-838700,No Clear Correlation
MSFT,2010-09-02,23.940001,48837100,23.9,0.040001000000000175,-16398800,No Clear Correlation
MSFT,2010-09-08,23.93,65512400,23.959999,-0.029999000000000109,13583700,No Clear Correlation
MSFT,2010-09-09,24.01,46028900,23.93,0.080000000000001847,-19483500,No Clear Correlation
MSFT,2010-09-10,23.85,58284300,24.01,-0.16000000000000014,12255400,No Clear Correlation
MSFT,2010-09-15,25.120001,56201900,25.030001,0.089999999999999858,-30958500,No Clear Correlation
MSFT,2010-09-16,25.33,44548300,25.120001,0.20999899999999982,-11653600,No Clear Correlation
MSFT,2010-09-17,25.219999,70341600,25.33,-0.11000099999999691,25793300,No Clear Correlation
MSFT,2010-09-20,25.43,49838700,25.219999,0.21000099999999833,-20502900,No Clear Correlation
MSFT,2010-09-21,25.15,52675700,25.43,-0.28000000000000114,2837000,No Clear Correlation
MSFT,2010-09-22,24.610001,94299400,25.15,-0.53999899999999812,41623700,No Clear Correlation
MSFT,2010-09-28,24.68,56041200,24.73,-0.050000000000000711,12437900,No Clear Correlation
MSFT,2010-09-30,24.49,61262700,24.5,-0.010000000000001563,16943800,No Clear Correlation
MSFT,2010-10-01,24.379999,62672300,24.49,-0.11000099999999691,1409600,No Clear Correlation
MSFT,2010-10-04,23.91,98143400,24.379999,-0.46999900000000139,35471100,No Clear Correlation
MSFT,2010-10-05,24.35,78152900,23.91,0.44000000000000128,-19990500,No Clear Correlation
MSFT,2010-10-06,24.43,50489700,24.35,0.0799999999999983,-27663200,No Clear Correlation
MSFT,2010-10-07,24.530001,50096100,24.43,0.1000009999999989,-393600,No Clear Correlation
MSFT,2010-10-08,24.57,41327800,24.530001,0.039999000000001672,-8768300,No Clear Correlation
MSFT,2010-10-11,24.59,27587800,24.57,0.019999999999999574,-13740000,No Clear Correlation
MSFT,2010-10-18,25.82,48330500,25.540001,0.27999900000000011,-20624300,No Clear Correlation
MSFT,2010-10-19,25.1,66150900,25.82,-0.71999999999999886,17820400,No Clear Correlation
MSFT,2010-10-20,25.309999,56283600,25.1,0.20999899999999982,-9867300,No Clear Correlation
MSFT,2010-10-21,25.42,50032400,25.309999,0.11000100000000046,-6251200,No Clear Correlation
MSFT,2010-10-25,25.190001,50912400,25.379999,-0.18999800000000278,25074500,No Clear Correlation
MSFT,2010-10-27,26.049999,64805500,25.9,0.1499990000000011,-4498700,No Clear Correlation
MSFT,2010-11-01,26.950001,61912100,26.67,0.28000099999999861,-52281100,No Clear Correlation
MSFT,2010-11-02,27.389999,54402100,26.950001,0.43999799999999922,-7510000,No Clear Correlation
MSFT,2010-11-03,27.030001,110255300,27.389999,-0.35999800000000093,55853200,No Clear Correlation
MSFT,2010-11-04,27.139999,93599300,27.030001,0.10999800000000093,-16656000,No Clear Correlation
MSFT,2010-11-05,26.85,110953700,27.139999,-0.28999899999999812,17354400,No Clear Correlation
MSFT,2010-11-09,26.950001,58538600,26.809999,0.14000199999999907,-13132200,No Clear Correlation
MSFT,2010-11-11,26.68,62073100,26.940001,-0.26000099999999904,9795800,No Clear Correlation
MSFT,2010-11-12,26.27,64962200,26.68,-0.41000000000000014,2889100,No Clear Correlation
MSFT,2010-11-16,25.809999,65339200,26.200001,-0.39000199999999907,13544600,No Clear Correlation
MSFT,2010-11-23,25.120001,69742500,25.73,-0.609999000000002,16392000,No Clear Correlation
MSFT,2010-11-24,25.370001,56825900,25.120001,0.25,-12916600,No Clear Correlation
MSFT,2010-11-30,25.26,75282100,25.309999,-0.049998999999999683,18678500,No Clear Correlation
MSFT,2010-12-01,26.040001,74123500,25.26,0.78000099999999861,-1158600,No Clear Correlation
MSFT,2010-12-03,27.02,52622000,26.889999,0.13000100000000003,-39137200,No Clear Correlation
MSFT,2010-12-08,27.23,41666800,26.870001,0.35999900000000196,-16193700,No Clear Correlation
MSFT,2010-12-09,27.08,47148300,27.23,-0.15000000000000213,5481500,No Clear Correlation
MSFT,2010-12-10,27.34,37625800,27.08,0.26000000000000156,-9522500,No Clear Correlation
MSFT,2010-12-13,27.25,47943900,27.34,-0.089999999999999858,10318100,No Clear Correlation
MSFT,2010-12-16,27.99,57680200,27.85,0.13999999999999702,-11954000,No Clear Correlation
MSFT,2010-12-17,27.9,87456500,27.99,-0.089999999999999858,29776300,No Clear Correlation
MSFT,2010-12-21,28.07,38153000,27.809999,0.26000099999999904,-14658000,No Clear Correlation
MSFT,2010-12-23,28.299999,24902500,28.190001,0.10999800000000093,-17349800,No Clear Correlation
MSFT,2010-12-28,28.01,23042200,28.07,-0.059999999999998721,1389400,No Clear Correlation
MSFT,2010-12-30,27.85,20786100,27.969999,-0.11999899999999997,1283600,No Clear Correlation
MSFT,2011-01-05,28.0,58998700,28.09,-0.089999999999999858,4593100,No Clear Correlation
MSFT,2011-01-13,28.190001,67077600,28.549999,-0.35999800000000093,14446500,No Clear Correlation
MSFT,2011-01-14,28.299999,62688400,28.190001,0.10999800000000093,-4389200,No Clear Correlation
MSFT,2011-01-18,28.66,53322700,28.299999,0.36000100000000046,-9365700,No Clear Correlation
MSFT,2011-01-20,28.35,58613600,28.469999,-0.11999899999999997,8607700,No Clear Correlation
MSFT,2011-01-24,28.379999,52047800,28.02,0.35999900000000196,-6032500,No Clear Correlation
MSFT,2011-01-25,28.450001,42436600,28.379999,0.070001999999998787,-9611200,No Clear Correlation
MSFT,2011-02-01,27.99,62810700,27.73,0.259999999999998,-2218300,No Clear Correlation
MSFT,2011-02-03,27.65,60340100,27.940001,-0.29000100000000018,14516100,No Clear Correlation
MSFT,2011-02-04,27.77,40412200,27.65,0.120000000000001,-19927900,No Clear Correlation
MSFT,2011-02-08,28.280001,34904200,28.200001,0.0799999999999983,-34076700,No Clear Correlation
MSFT,2011-02-09,27.969999,52905100,28.280001,-0.31000199999999722,18000900,No Clear Correlation
MSFT,2011-02-10,27.5,76672400,27.969999,-0.46999900000000139,23767300,No Clear Correlation
MSFT,2011-02-11,27.25,83939700,27.5,-0.25,7267300,No Clear Correlation
MSFT,2011-02-17,27.209999,57207300,27.02,0.18999900000000025,-13610600,No Clear Correlation
MSFT,2011-02-18,27.059999,68667800,27.209999,-0.14999999999999858,11460500,No Clear Correlation
MSFT,2011-02-23,26.59,60234100,26.59,0.0,-654900,No Clear Correlation
MSFT,2011-02-28,26.58,51379900,26.549999,0.030000999999998612,-1626400,No Clear Correlation
MSFT,2011-03-01,26.16,60055000,26.58,-0.41999999999999815,8675100,No Clear Correlation
MSFT,2011-03-04,25.950001,70437200,26.200001,-0.25,2165700,No Clear Correlation
MSFT,2011-03-08,25.91,50549800,25.719999,0.19000099999999875,-14430600,No Clear Correlation
MSFT,2011-03-10,25.41,66549500,25.889999,-0.4799989999999994,26760400,No Clear Correlation
MSFT,2011-03-11,25.68,49905800,25.41,0.26999999999999957,-16643700,No Clear Correlation
MSFT,2011-03-15,25.389999,76067300,25.690001,-0.30000199999999921,21593900,No Clear Correlation
MSFT,2011-03-16,24.790001,100725400,25.389999,-0.59999799999999937,24658100,No Clear Correlation
MSFT,2011-03-21,25.33,46878100,24.799999,0.53000099999999861,-38608600,No Clear Correlation
MSFT,2011-03-24,25.809999,38696700,25.540001,0.26999800000000107,-5272300,No Clear Correlation
MSFT,2011-03-25,25.620001,57029800,25.809999,-0.18999800000000278,18333100,No Clear Correlation
MSFT,2011-03-29,25.49,40763500,25.41,0.0799999999999983,-8209700,No Clear Correlation
MSFT,2011-03-31,25.389999,63233700,25.610001,-0.22000200000000092,21234400,No Clear Correlation
MSFT,2011-04-01,25.48,63114200,25.389999,0.090001000000000886,-119500,No Clear Correlation
MSFT,2011-04-04,25.549999,35433700,25.48,0.069998999999999256,-27680500,No Clear Correlation
MSFT,2011-04-06,26.15,65581400,25.780001,0.36999899999999997,-8069700,No Clear Correlation
MSFT,2011-04-07,26.200001,46134700,26.15,0.050001000000001738,-19446700,No Clear Correlation
MSFT,2011-04-12,25.639999,36920400,25.98,-0.34000100000000089,2634100,No Clear Correlation
MSFT,2011-04-13,25.629999,38144700,25.639999,-0.00999999999999801,1224300,No Clear Correlation
MSFT,2011-04-14,25.42,55239900,25.629999,-0.20999899999999982,17095200,No Clear Correlation
MSFT,2011-04-15,25.370001,65080400,25.42,-0.049999000000003235,9840500,No Clear Correlation
MSFT,2011-04-19,25.15,38892400,25.08,0.070000000000000284,-19152700,No Clear Correlation
MSFT,2011-04-25,25.610001,33525100,25.52,0.090001000000000886,-13367200,No Clear Correlation
MSFT,2011-04-27,26.379999,52689000,26.190001,0.18999800000000278,-16511000,No Clear Correlation
MSFT,2011-04-29,25.92,319317900,26.709999,-0.78999899999999812,239117900,No Clear Correlation
MSFT,2011-05-03,25.809999,71892900,25.66,0.1499990000000011,-17932700,No Clear Correlation
MSFT,2011-05-10,25.67,120798700,25.83,-0.15999999999999659,82102300,No Clear Correlation
MSFT,2011-05-16,24.57,91350900,25.030001,-0.46000099999999833,24538600,No Clear Correlation
MSFT,2011-05-18,24.690001,53931100,24.52,0.17000099999999918,-28951000,No Clear Correlation
MSFT,2011-05-19,24.719999,37783600,24.690001,0.029998000000002634,-16147500,No Clear Correlation
MSFT,2011-05-20,24.49,45451500,24.719999,-0.22999900000000295,7667900,No Clear Correlation
MSFT,2011-05-23,24.17,52692500,24.49,-0.31999999999999673,7241000,No Clear Correlation
MSFT,2011-05-25,24.190001,34904200,24.15,0.040001000000000175,-12787600,No Clear Correlation
MSFT,2011-05-27,24.76,50251000,24.67,0.089999999999999858,-27765600,No Clear Correlation
MSFT,2011-06-01,24.43,74033500,25.01,-0.58000000000000185,13837200,No Clear Correlation
MSFT,2011-06-03,23.91,60697700,24.219999,-0.30999900000000125,9209900,No Clear Correlation
MSFT,2011-06-06,24.01,54778700,23.91,0.10000000000000142,-5919000,No Clear Correlation
MSFT,2011-06-07,24.059999,41112600,24.01,0.049998999999999683,-13666100,No Clear Correlation
MSFT,2011-06-08,23.940001,42205000,24.059999,-0.11999800000000249,1092400,No Clear Correlation
MSFT,2011-06-10,23.709999,49327200,23.959999,-0.25,6448500,No Clear Correlation
MSFT,2011-06-13,24.040001,47572500,23.709999,0.33000200000000035,-1754700,No Clear Correlation
MSFT,2011-06-14,24.219999,42894500,24.040001,0.17999800000000121,-4678000,No Clear Correlation
MSFT,2011-06-15,23.74,49410200,24.219999,-0.47999900000000295,6515700,No Clear Correlation
MSFT,2011-06-20,24.469999,54338400,24.26,0.20999899999999982,-28982000,No Clear Correlation
MSFT,2011-06-21,24.76,49708700,24.469999,0.29000100000000018,-4629700,No Clear Correlation
MSFT,2011-06-23,24.629999,59470400,24.65,-0.020000999999997049,15183100,No Clear Correlation
MSFT,2011-06-24,24.299999,101387200,24.629999,-0.33000000000000185,41916800,No Clear Correlation
MSFT,2011-06-27,25.200001,92044200,24.299999,0.90000200000000063,-9343000,No Clear Correlation
MSFT,2011-06-28,25.799999,81032100,25.200001,0.59999799999999937,-11012100,No Clear Correlation
MSFT,2011-06-30,26.0,52535400,25.620001,0.37999900000000153,-13515600,No Clear Correlation
MSFT,2011-07-05,26.030001,37805300,26.02,0.010000999999999038,-15100900,No Clear Correlation
MSFT,2011-07-12,26.540001,47319300,26.629999,-0.089998000000001355,3319500,No Clear Correlation
MSFT,2011-07-13,26.629999,40861800,26.540001,0.089998000000001355,-6457500,No Clear Correlation
MSFT,2011-07-14,26.469999,46382300,26.629999,-0.16000000000000014,5520500,No Clear Correlation
MSFT,2011-07-22,27.530001,76380600,27.1,0.43000099999999719,-5356800,No Clear Correlation
MSFT,2011-07-26,28.08,74636500,27.91,0.16999999999999815,-33845900,No Clear Correlation
MSFT,2011-07-29,27.4,104394800,27.719999,-0.31999900000000281,20633400,No Clear Correlation
MSFT,2011-08-02,26.799999,63883100,27.27,-0.47000099999999989,2044700,No Clear Correlation
MSFT,2011-08-04,25.940001,92949500,26.92,-0.979999000000003,28368300,No Clear Correlation
MSFT,2011-08-05,25.68,112071700,25.940001,-0.26000099999999904,19122200,No Clear Correlation
MSFT,2011-08-08,24.48,134257200,25.68,-1.1999999999999993,22185500,No Clear Correlation
MSFT,2011-08-09,25.58,126268900,24.48,1.0999999999999979,-7988300,No Clear Correlation
MSFT,2011-08-10,24.200001,127819900,25.58,-1.379998999999998,1551000,No Clear Correlation
MSFT,2011-08-11,25.190001,90690100,24.200001,0.98999999999999844,-37129800,No Clear Correlation
MSFT,2011-08-15,25.51,56529400,25.1,0.41000000000000014,-8257700,No Clear Correlation
MSFT,2011-08-18,24.67,105714200,25.25,-0.57999999999999829,54790500,No Clear Correlation
MSFT,2011-08-24,24.9,45329700,24.719999,0.18000099999999719,-14340900,No Clear Correlation
