Date,Symbol,Open,High,Low,Close,Volume
12/14/2023 14:00,GOOG,131.26,131.53,131.255,131.525,261985
12/14/2023 14:00,MSFT,364.881,365.1,364.82,365.04,306363
12/14/2023 14:00,MSFT,364.881,365.1,364.82,365.04,306363
12/14/2023 14:00,MSFT,364.881,365.1,364.82,365.04,306363
12/14/2023 14:00,GOOG,131.26,131.53,131.255,131.525,261985
12/14/2023 14:00,GOOG,131.26,131.53,131.255,131.525,261985
12/14/2023 14:05,GOOG,131.52,131.92,131.51,131.81,207522
12/14/2023 14:05,MSFT,365.03,365.29,364.96,365.11,319760
12/14/2023 14:05,GOOG,131.52,131.92,131.51,131.81,207522
12/14/2023 14:05,GOOG,131.52,131.92,131.51,131.81,207522
12/14/2023 14:05,MSFT,365.03,365.29,364.96,365.11,319760
12/14/2023 14:05,MSFT,365.03,365.29,364.96,365.11,319760
12/14/2023 14:05,GOOG,131.52,131.92,131.51,131.81,207522
12/14/2023 14:05,GOOG,131.52,131.92,131.51,131.81,207522
12/14/2023 14:05,GOOG,131.52,131.92,131.51,131.81,207522
12/14/2023 14:05,GOOG,131.52,131.92,131.51,131.81,207522
12/14/2023 14:05,GOOG,131.52,131.92,131.51,131.81,207522
12/14/2023 14:05,MSFT,365.03,365.29,364.96,365.11,319760
12/14/2023 14:05,GOOG,131.52,131.92,131.51,131.81,207522
12/14/2023 14:05,GOOG,131.52,131.92,131.51,131.81,207522
12/14/2023 14:05,MSFT,365.03,365.29,364.96,365.11,319760
12/14/2023 14:05,MSFT,365.03,365.29,364.96,365.11,319760
12/14/2023 14:05,MSFT,365.03,365.29,364.96,365.11,319760
12/14/2023 14:05,GOOG,131.52,131.92,131.51,131.81,207522
12/14/2023 14:05,MSFT,365.03,365.29,364.96,365.11,319760
12/14/2023 14:05,GOOG,131.52,131.92,131.51,131.81,207522
12/14/2023 14:05,MSFT,365.03,365.29,364.96,365.11,319760
12/14/2023 14:05,MSFT,365.03,365.29,364.96,365.11,319760
12/14/2023 14:05,MSFT,365.03,365.29,364.96,365.11,319760
12/14/2023 14:10,MSFT,365.1,365.7,365.01,365.16,329599
12/14/2023 14:10,GOOG,131.8,132.08,131.74,132.028,222196
12/14/2023 14:10,GOOG,131.8,132.08,131.74,132.028,222196
12/14/2023 14:10,MSFT,365.1,365.7,365.01,365.16,329599
12/14/2023 14:10,GOOG,131.8,132.08,131.74,132.028,222196
12/14/2023 14:10,GOOG,131.8,132.08,131.74,132.028,222196
12/14/2023 14:10,GOOG,131.8,132.08,131.74,132.028,222196
12/14/2023 14:10,MSFT,365.1,365.7,365.01,365.16,329599
12/14/2023 14:10,MSFT,365.1,365.7,365.01,365.16,329599
12/14/2023 14:10,GOOG,131.8,132.08,131.74,132.028,222196
12/14/2023 14:10,MSFT,365.1,365.7,365.01,365.16,329599
12/14/2023 14:10,GOOG,131.8,132.08,131.74,132.028,222196
12/14/2023 14:10,MSFT,365.1,365.7,365.01,365.16,329599
12/14/2023 14:10,GOOG,131.8,132.08,131.74,132.028,222196
12/14/2023 14:10,MSFT,365.1,365.7,365.01,365.16,329599
12/14/2023 14:10,MSFT,365.1,365.7,365.01,365.16,329599
12/14/2023 14:10,MSFT,365.1,365.7,365.01,365.16,329599
12/14/2023 14:10,GOOG,131.8,132.08,131.74,132.028,222196
12/14/2023 14:10,MSFT,365.1,365.7,365.01,365.16,329599
12/14/2023 14:10,GOOG,131.8,132.08,131.74,132.028,222196
12/14/2023 14:10,GOOG,131.8,132.08,131.74,132.028,222196
12/14/2023 14:10,MSFT,365.1,365.7,365.01,365.16,329599
12/14/2023 14:10,MSFT,365.1,365.7,365.01,365.16,329599
12/14/2023 14:15,MSFT,365.17,365.55,365.17,365.45,293369
12/14/2023 14:15,GOOG,132.025,132.31,132.02,132.3,192120
12/14/2023 14:15,MSFT,365.17,365.55,365.17,365.45,293369
12/14/2023 14:15,GOOG,132.025,132.31,132.02,132.3,192120
12/14/2023 14:15,GOOG,132.025,132.31,132.02,132.3,192120
12/14/2023 14:15,MSFT,365.17,365.55,365.17,365.45,293369
12/14/2023 14:15,GOOG,132.025,132.31,132.02,132.3,192120
12/14/2023 14:15,GOOG,132.025,132.31,132.02,132.3,192120
12/14/2023 14:15,MSFT,365.17,365.55,365.17,365.45,293369
12/14/2023 14:15,GOOG,132.025,132.31,132.02,132.3,192120
12/14/2023 14:15,MSFT,365.17,365.55,365.17,365.45,293369
12/14/2023 14:15,GOOG,132.025,132.31,132.02,132.3,192120
12/14/2023 14:15,MSFT,365.17,365.55,365.17,365.45,293369
12/14/2023 14:15,GOOG,132.025,132.31,132.02,132.3,192120
12/14/2023 14:15,MSFT,365.17,365.55,365.17,365.45,293369
12/14/2023 14:15,GOOG,132.025,132.31,132.02,132.3,192120
12/14/2023 14:15,MSFT,365.17,365.55,365.17,365.45,293369
12/14/2023 14:15,GOOG,132.025,132.31,132.02,132.3,192120
12/14/2023 14:15,GOOG,132.025,132.31,132.02,132.3,192120
12/14/2023 14:15,MSFT,365.17,365.55,365.17,365.45,293369
12/14/2023 14:15,MSFT,365.17,365.55,365.17,365.45,293369
12/14/2023 14:15,MSFT,365.17,365.55,365.17,365.45,293369
12/14/2023 14:15,GOOG,132.025,132.31,132.02,132.3,192120
12/14/2023 14:20,MSFT,365.432,365.87,365.39,365.85,289301
12/14/2023 14:20,GOOG,132.31,132.538,132.3,132.538,218437
12/14/2023 14:20,GOOG,132.31,132.538,132.3,132.538,218437
12/14/2023 14:20,MSFT,365.432,365.87,365.39,365.85,289301
12/14/2023 14:20,GOOG,132.31,132.538,132.3,132.538,218437
12/14/2023 14:20,GOOG,132.31,132.538,132.3,132.538,218437
12/14/2023 14:20,GOOG,132.31,132.538,132.3,132.538,218437
12/14/2023 14:20,MSFT,365.432,365.87,365.39,365.85,289301
12/14/2023 14:20,MSFT,365.432,365.87,365.39,365.85,289301
12/14/2023 14:20,GOOG,132.31,132.538,132.3,132.538,218437
12/14/2023 14:20,GOOG,132.31,132.538,132.3,132.538,218437
12/14/2023 14:20,MSFT,365.432,365.87,365.39,365.85,289301
12/14/2023 14:20,GOOG,132.31,132.538,132.3,132.538,218437
12/14/2023 14:20,MSFT,365.432,365.87,365.39,365.85,289301
12/14/2023 14:20,MSFT,365.432,365.87,365.39,365.85,289301
12/14/2023 14:20,MSFT,365.432,365.87,365.39,365.85,289301
12/14/2023 14:20,MSFT,365.432,365.87,365.39,365.85,289301
12/14/2023 14:20,GOOG,132.31,132.538,132.3,132.538,218437
12/14/2023 14:20,GOOG,132.31,132.538,132.3,132.538,218437
12/14/2023 14:20,MSFT,365.432,365.87,365.39,365.85,289301
12/14/2023 14:20,GOOG,132.31,132.538,132.3,132.538,218437
12/14/2023 14:20,MSFT,365.432,365.87,365.39,365.85,289301
12/14/2023 14:20,GOOG,132.31,132.538,132.3,132.538,218437
12/14/2023 14:25,MSFT,365.85,365.945,365.26,365.545,306613
12/14/2023 14:25,MSFT,365.85,365.945,365.26,365.545,306613
12/14/2023 14:25,GOOG,132.535,132.64,132.5,132.62,252414
12/14/2023 14:25,GOOG,132.535,132.64,132.5,132.62,252414
12/14/2023 14:25,GOOG,132.535,132.64,132.5,132.62,252414
12/14/2023 14:25,GOOG,132.535,132.64,132.5,132.62,252414
12/14/2023 14:25,GOOG,132.535,132.64,132.5,132.62,252414
12/14/2023 14:25,MSFT,365.85,365.945,365.26,365.545,306613
12/14/2023 14:25,MSFT,365.85,365.945,365.26,365.545,306613
12/14/2023 14:25,GOOG,132.535,132.64,132.5,132.62,252414
12/14/2023 14:25,GOOG,132.535,132.64,132.5,132.62,252414
12/14/2023 14:25,GOOG,132.535,132.64,132.5,132.62,252414
12/14/2023 14:25,MSFT,365.85,365.945,365.26,365.545,306613
12/14/2023 14:25,MSFT,365.85,365.945,365.26,365.545,306613
12/14/2023 14:25,GOOG,132.535,132.64,132.5,132.62,252414
12/14/2023 14:25,GOOG,132.535,132.64,132.5,132.62,252414
12/14/2023 14:25,MSFT,365.85,365.945,365.26,365.545,306613
12/14/2023 14:25,MSFT,365.85,365.945,365.26,365.545,306613
12/14/2023 14:25,GOOG,132.535,132.64,132.5,132.62,252414
12/14/2023 14:25,GOOG,132.535,132.64,132.5,132.62,252414
12/14/2023 14:25,MSFT,365.85,365.945,365.26,365.545,306613
12/14/2023 14:25,MSFT,365.85,365.945,365.26,365.545,306613
12/14/2023 14:25,MSFT,365.85,365.945,365.26,365.545,306613
12/14/2023 14:30,GOOG,132.615,132.7,132.52,132.695,250649
12/14/2023 14:30,MSFT,365.545,365.62,365.19,365.415,312781
12/14/2023 14:30,GOOG,132.615,132.7,132.52,132.695,250649
12/14/2023 14:30,GOOG,132.615,132.7,132.52,132.695,250649
12/14/2023 14:30,MSFT,365.545,365.62,365.19,365.415,312781
12/14/2023 14:30,GOOG,132.615,132.7,132.52,132.695,250649
12/14/2023 14:30,MSFT,365.545,365.62,365.19,365.415,312781
12/14/2023 14:30,MSFT,365.545,365.62,365.19,365.415,312781
12/14/2023 14:30,GOOG,132.615,132.7,132.52,132.695,250649
12/14/2023 14:30,MSFT,365.545,365.62,365.19,365.415,312781
12/14/2023 14:30,GOOG,132.615,132.7,132.52,132.695,250649
12/14/2023 14:30,MSFT,365.545,365.62,365.19,365.415,312781
12/14/2023 14:30,MSFT,365.545,365.62,365.19,365.415,312781
12/14/2023 14:30,GOOG,132.615,132.7,132.52,132.695,250649
12/14/2023 14:30,GOOG,132.615,132.7,132.52,132.695,250649
12/14/2023 14:30,MSFT,365.545,365.62,365.19,365.415,312781
12/14/2023 14:30,GOOG,132.615,132.7,132.52,132.695,250649
12/14/2023 14:30,MSFT,365.545,365.62,365.19,365.415,312781
12/14/2023 14:30,GOOG,132.615,132.7,132.52,132.695,250649
12/14/2023 14:30,MSFT,365.545,365.62,365.19,365.415,312781
12/14/2023 14:30,MSFT,365.545,365.62,365.19,365.415,312781
12/14/2023 14:30,GOOG,132.615,132.7,132.52,132.695,250649
12/14/2023 14:30,GOOG,132.615,132.7,132.52,132.695,250649
12/14/2023 14:30,MSFT,365.545,365.62,365.19,365.415,312781
12/14/2023 14:35,MSFT,365.4,365.905,365.34,365.52,310770
12/14/2023 14:35,MSFT,365.4,365.905,365.34,365.52,310770
12/14/2023 14:35,GOOG,132.7,132.79,132.635,132.65,230036
12/14/2023 14:35,GOOG,132.7,132.79,132.635,132.65,230036
12/14/2023 14:35,MSFT,365.4,365.905,365.34,365.52,310770
12/14/2023 14:35,GOOG,132.7,132.79,132.635,132.65,230036
12/14/2023 14:35,GOOG,132.7,132.79,132.635,132.65,230036
12/14/2023 14:35,GOOG,132.7,132.79,132.635,132.65,230036
12/14/2023 14:35,MSFT,365.4,365.905,365.34,365.52,310770
12/14/2023 14:35,GOOG,132.7,132.79,132.635,132.65,230036
12/14/2023 14:35,GOOG,132.7,132.79,132.635,132.65,230036
12/14/2023 14:35,MSFT,365.4,365.905,365.34,365.52,310770
12/14/2023 14:35,GOOG,132.7,132.79,132.635,132.65,230036
12/14/2023 14:35,MSFT,365.4,365.905,365.34,365.52,310770
12/14/2023 14:35,GOOG,132.7,132.79,132.635,132.65,230036
12/14/2023 14:35,MSFT,365.4,365.905,365.34,365.52,310770
12/14/2023 14:35,MSFT,365.4,365.905,365.34,365.52,310770
12/14/2023 14:35,GOOG,132.7,132.79,132.635,132.65,230036
12/14/2023 14:35,MSFT,365.4,365.905,365.34,365.52,310770
12/14/2023 14:35,MSFT,365.4,365.905,365.34,365.52,310770
12/14/2023 14:35,GOOG,132.7,132.79,132.635,132.65,230036
12/14/2023 14:35,GOOG,132.7,132.79,132.635,132.65,230036
12/14/2023 14:35,MSFT,365.4,365.905,365.34,365.52,310770
12/14/2023 14:35,MSFT,365.4,365.905,365.34,365.52,310770
12/14/2023 14:40,GOOG,132.655,132.86,132.63,132.831,170877
12/14/2023 14:40,MSFT,365.52,365.69,365.35,365.595,298468
12/14/2023 14:40,GOOG,132.655,132.86,132.63,132.831,170877
12/14/2023 14:40,GOOG,132.655,132.86,132.63,132.831,170877
12/14/2023 14:40,GOOG,132.655,132.86,132.63,132.831,170877
12/14/2023 14:40,MSFT,365.52,365.69,365.35,365.595,298468
12/14/2023 14:40,MSFT,365.52,365.69,365.35,365.595,298468
12/14/2023 14:40,GOOG,132.655,132.86,132.63,132.831,170877
12/14/2023 14:40,MSFT,365.52,365.69,365.35,365.595,298468
12/14/2023 14:40,GOOG,132.655,132.86,132.63,132.831,170877
12/14/2023 14:40,GOOG,132.655,132.86,132.63,132.831,170877
12/14/2023 14:40,MSFT,365.52,365.69,365.35,365.595,298468
12/14/2023 14:40,MSFT,365.52,365.69,365.35,365.595,298468
12/14/2023 14:40,GOOG,132.655,132.86,132.63,132.831,170877
12/14/2023 14:40,GOOG,132.655,132.86,132.63,132.831,170877
12/14/2023 14:40,MSFT,365.52,365.69,365.35,365.595,298468
12/14/2023 14:40,MSFT,365.52,365.69,365.35,365.595,298468
12/14/2023 14:40,MSFT,365.52,365.69,365.35,365.595,298468
12/14/2023 14:40,MSFT,365.52,365.69,365.35,365.595,298468
12/14/2023 14:40,GOOG,132.655,132.86,132.63,132.831,170877
12/14/2023 14:40,MSFT,365.52,365.69,365.35,365.595,298468
12/14/2023 14:40,GOOG,132.655,132.86,132.63,132.831,170877
12/14/2023 14:40,GOOG,132.655,132.86,132.63,132.831,170877
12/14/2023 14:40,MSFT,365.52,365.69,365.35,365.595,298468
12/14/2023 14:45,GOOG,132.835,132.88,132.685,132.75,171668
12/14/2023 14:45,GOOG,132.835,132.88,132.685,132.75,171668
12/14/2023 14:45,GOOG,132.835,132.88,132.685,132.75,171668
12/14/2023 14:45,MSFT,365.581,365.957,365.54,365.874,210502
12/14/2023 14:45,MSFT,365.581,365.957,365.54,365.874,210502
12/14/2023 14:45,MSFT,365.581,365.957,365.54,365.874,210502
12/14/2023 14:45,MSFT,365.581,365.957,365.54,365.874,210502
12/14/2023 14:45,GOOG,132.835,132.88,132.685,132.75,171668
12/14/2023 14:45,GOOG,132.835,132.88,132.685,132.75,171668
12/14/2023 14:45,MSFT,365.581,365.957,365.54,365.874,210502
12/14/2023 14:45,MSFT,365.581,365.957,365.54,365.874,210502
12/14/2023 14:45,GOOG,132.835,132.88,132.685,132.75,171668
12/14/2023 14:45,MSFT,365.581,365.957,365.54,365.874,210502
12/14/2023 14:45,MSFT,365.581,365.957,365.54,365.874,210502
12/14/2023 14:45,GOOG,132.835,132.88,132.685,132.75,171668
12/14/2023 14:45,MSFT,365.581,365.957,365.54,365.874,210502
12/14/2023 14:45,MSFT,365.581,365.957,365.54,365.874,210502
12/14/2023 14:45,MSFT,365.581,365.957,365.54,365.874,210502
12/14/2023 14:45,GOOG,132.835,132.88,132.685,132.75,171668
12/14/2023 14:45,MSFT,365.581,365.957,365.54,365.874,210502
12/14/2023 14:45,GOOG,132.835,132.88,132.685,132.75,171668
12/14/2023 14:45,GOOG,132.835,132.88,132.685,132.75,171668
12/14/2023 14:50,GOOG,132.75,132.84,132.715,132.725,170900
12/14/2023 14:50,MSFT,365.861,366.18,365.65,365.7,329757
12/14/2023 14:50,MSFT,365.861,366.18,365.65,365.7,329757
12/14/2023 14:50,GOOG,132.75,132.84,132.715,132.725,170900
12/14/2023 14:50,MSFT,365.861,366.18,365.65,365.7,329757
12/14/2023 14:50,GOOG,132.75,132.84,132.715,132.725,170900
12/14/2023 14:50,MSFT,365.861,366.18,365.65,365.7,329757
12/14/2023 14:50,GOOG,132.75,132.84,132.715,132.725,170900
12/14/2023 14:50,GOOG,132.75,132.84,132.715,132.725,170900
12/14/2023 14:50,GOOG,132.75,132.84,132.715,132.725,170900
12/14/2023 14:50,MSFT,365.861,366.18,365.65,365.7,329757
12/14/2023 14:50,GOOG,132.75,132.84,132.715,132.725,170900
12/14/2023 14:50,GOOG,132.75,132.84,132.715,132.725,170900
12/14/2023 14:50,GOOG,132.75,132.84,132.715,132.725,170900
12/14/2023 14:50,MSFT,365.861,366.18,365.65,365.7,329757
12/14/2023 14:50,MSFT,365.861,366.18,365.65,365.7,329757
12/14/2023 14:50,GOOG,132.75,132.84,132.715,132.725,170900
12/14/2023 14:50,MSFT,365.861,366.18,365.65,365.7,329757
12/14/2023 14:50,MSFT,365.861,366.18,365.65,365.7,329757
12/14/2023 14:50,GOOG,132.75,132.84,132.715,132.725,170900
12/14/2023 14:50,MSFT,365.861,366.18,365.65,365.7,329757
12/14/2023 14:50,GOOG,132.75,132.84,132.715,132.725,170900
12/14/2023 14:50,MSFT,365.861,366.18,365.65,365.7,329757
12/14/2023 14:50,MSFT,365.861,366.18,365.65,365.7,329757
12/14/2023 14:55,GOOG,132.72,132.745,132.655,132.73,155148
12/14/2023 14:55,MSFT,365.69,365.94,365.46,365.565,307520
12/14/2023 14:55,GOOG,132.72,132.745,132.655,132.73,155148
12/14/2023 14:55,GOOG,132.72,132.745,132.655,132.73,155148
12/14/2023 14:55,MSFT,365.69,365.94,365.46,365.565,307520
12/14/2023 14:55,MSFT,365.69,365.94,365.46,365.565,307520
12/14/2023 14:55,GOOG,132.72,132.745,132.655,132.73,155148
12/14/2023 14:55,MSFT,365.69,365.94,365.46,365.565,307520
12/14/2023 14:55,GOOG,132.72,132.745,132.655,132.73,155148
12/14/2023 14:55,MSFT,365.69,365.94,365.46,365.565,307520
12/14/2023 14:55,MSFT,365.69,365.94,365.46,365.565,307520
12/14/2023 14:55,MSFT,365.69,365.94,365.46,365.565,307520
12/14/2023 14:55,GOOG,132.72,132.745,132.655,132.73,155148
12/14/2023 14:55,GOOG,132.72,132.745,132.655,132.73,155148
12/14/2023 14:55,GOOG,132.72,132.745,132.655,132.73,155148
12/14/2023 14:55,MSFT,365.69,365.94,365.46,365.565,307520
12/14/2023 14:55,MSFT,365.69,365.94,365.46,365.565,307520
12/14/2023 14:55,GOOG,132.72,132.745,132.655,132.73,155148
12/14/2023 14:55,MSFT,365.69,365.94,365.46,365.565,307520
12/14/2023 14:55,GOOG,132.72,132.745,132.655,132.73,155148
12/14/2023 14:55,MSFT,365.69,365.94,365.46,365.565,307520
12/14/2023 14:55,MSFT,365.69,365.94,365.46,365.565,307520
12/14/2023 14:55,GOOG,132.72,132.745,132.655,132.73,155148
12/14/2023 14:55,GOOG,132.72,132.745,132.655,132.73,155148
12/14/2023 15:00,GOOG,132.73,132.868,132.69,132.78,205277
12/14/2023 15:00,GOOG,132.73,132.868,132.69,132.78,205277
12/14/2023 15:00,GOOG,132.73,132.868,132.69,132.78,205277
12/14/2023 15:00,GOOG,132.73,132.868,132.69,132.78,205277
12/14/2023 15:00,MSFT,365.57,365.85,365.26,365.27,278536
12/14/2023 15:00,GOOG,132.73,132.868,132.69,132.78,205277
12/14/2023 15:00,MSFT,365.57,365.85,365.26,365.27,278536
12/14/2023 15:00,MSFT,365.57,365.85,365.26,365.27,278536
12/14/2023 15:00,MSFT,365.57,365.85,365.26,365.27,278536
12/14/2023 15:00,MSFT,365.57,365.85,365.26,365.27,278536
12/14/2023 15:00,MSFT,365.57,365.85,365.26,365.27,278536
12/14/2023 15:00,MSFT,365.57,365.85,365.26,365.27,278536
12/14/2023 15:00,GOOG,132.73,132.868,132.69,132.78,205277
12/14/2023 15:00,GOOG,132.73,132.868,132.69,132.78,205277
12/14/2023 15:00,MSFT,365.57,365.85,365.26,365.27,278536
12/14/2023 15:00,GOOG,132.73,132.868,132.69,132.78,205277
12/14/2023 15:00,GOOG,132.73,132.868,132.69,132.78,205277
12/14/2023 15:00,GOOG,132.73,132.868,132.69,132.78,205277
12/14/2023 15:00,GOOG,132.73,132.868,132.69,132.78,205277
12/14/2023 15:00,MSFT,365.57,365.85,365.26,365.27,278536
12/14/2023 15:00,MSFT,365.57,365.85,365.26,365.27,278536
12/14/2023 15:00,MSFT,365.57,365.85,365.26,365.27,278536
12/14/2023 15:00,GOOG,132.73,132.868,132.69,132.78,205277
12/14/2023 15:05,GOOG,132.78,132.97,132.77,132.885,239899
12/14/2023 15:05,GOOG,132.78,132.97,132.77,132.885,239899
12/14/2023 15:05,MSFT,365.25,365.54,365.15,365.26,333149
12/14/2023 15:05,MSFT,365.25,365.54,365.15,365.26,333149
12/14/2023 15:05,GOOG,132.78,132.97,132.77,132.885,239899
12/14/2023 15:05,GOOG,132.78,132.97,132.77,132.885,239899
12/14/2023 15:05,MSFT,365.25,365.54,365.15,365.26,333149
12/14/2023 15:05,GOOG,132.78,132.97,132.77,132.885,239899
12/14/2023 15:05,MSFT,365.25,365.54,365.15,365.26,333149
12/14/2023 15:05,MSFT,365.25,365.54,365.15,365.26,333149
12/14/2023 15:05,GOOG,132.78,132.97,132.77,132.885,239899
12/14/2023 15:05,MSFT,365.25,365.54,365.15,365.26,333149
12/14/2023 15:05,GOOG,132.78,132.97,132.77,132.885,239899
12/14/2023 15:05,GOOG,132.78,132.97,132.77,132.885,239899
12/14/2023 15:05,MSFT,365.25,365.54,365.15,365.26,333149
12/14/2023 15:05,GOOG,132.78,132.97,132.77,132.885,239899
12/14/2023 15:05,MSFT,365.25,365.54,365.15,365.26,333149
12/14/2023 15:05,MSFT,365.25,365.54,365.15,365.26,333149
12/14/2023 15:05,GOOG,132.78,132.97,132.77,132.885,239899
12/14/2023 15:10,GOOG,132.89,132.96,132.79,132.795,331947
12/14/2023 15:10,MSFT,365.246,365.37,364.995,365.267,440656
12/14/2023 15:10,GOOG,132.89,132.96,132.79,132.795,331947
12/14/2023 15:10,GOOG,132.89,132.96,132.79,132.795,331947
12/14/2023 15:10,GOOG,132.89,132.96,132.79,132.795,331947
12/14/2023 15:10,MSFT,365.246,365.37,364.995,365.267,440656
12/14/2023 15:10,GOOG,132.89,132.96,132.79,132.795,331947
12/14/2023 15:10,MSFT,365.246,365.37,364.995,365.267,440656
12/14/2023 15:10,MSFT,365.246,365.37,364.995,365.267,440656
12/14/2023 15:10,GOOG,132.89,132.96,132.79,132.795,331947
12/14/2023 15:10,GOOG,132.89,132.96,132.79,132.795,331947
12/14/2023 15:10,MSFT,365.246,365.37,364.995,365.267,440656
12/14/2023 15:10,GOOG,132.89,132.96,132.79,132.795,331947
12/14/2023 15:10,MSFT,365.246,365.37,364.995,365.267,440656
12/14/2023 15:10,MSFT,365.246,365.37,364.995,365.267,440656
12/14/2023 15:10,GOOG,132.89,132.96,132.79,132.795,331947
12/14/2023 15:10,MSFT,365.246,365.37,364.995,365.267,440656
12/14/2023 15:10,GOOG,132.89,132.96,132.79,132.795,331947
12/14/2023 15:10,MSFT,365.246,365.37,364.995,365.267,440656
12/14/2023 15:10,GOOG,132.89,132.96,132.79,132.795,331947
12/14/2023 15:10,MSFT,365.246,365.37,364.995,365.267,440656
12/14/2023 15:10,GOOG,132.89,132.96,132.79,132.795,331947
12/14/2023 15:10,MSFT,365.246,365.37,364.995,365.267,440656
12/14/2023 15:15,GOOG,132.79,133.16,132.77,133.15,383146
12/14/2023 15:15,MSFT,365.27,365.52,364.89,365.36,496884
12/14/2023 15:15,GOOG,132.79,133.16,132.77,133.15,383146
12/14/2023 15:15,MSFT,365.27,365.52,364.89,365.36,496884
12/14/2023 15:15,GOOG,132.79,133.16,132.77,133.15,383146
12/14/2023 15:15,MSFT,365.27,365.52,364.89,365.36,496884
12/14/2023 15:15,GOOG,132.79,133.16,132.77,133.15,383146
12/14/2023 15:15,MSFT,365.27,365.52,364.89,365.36,496884
12/14/2023 15:15,GOOG,132.79,133.16,132.77,133.15,383146
12/14/2023 15:15,MSFT,365.27,365.52,364.89,365.36,496884
12/14/2023 15:15,MSFT,365.27,365.52,364.89,365.36,496884
12/14/2023 15:15,GOOG,132.79,133.16,132.77,133.15,383146
12/14/2023 15:15,MSFT,365.27,365.52,364.89,365.36,496884
12/14/2023 15:15,MSFT,365.27,365.52,364.89,365.36,496884
12/14/2023 15:15,MSFT,365.27,365.52,364.89,365.36,496884
12/14/2023 15:15,GOOG,132.79,133.16,132.77,133.15,383146
12/14/2023 15:15,GOOG,132.79,133.16,132.77,133.15,383146
12/14/2023 15:15,MSFT,365.27,365.52,364.89,365.36,496884
12/14/2023 15:15,MSFT,365.27,365.52,364.89,365.36,496884
12/14/2023 15:15,GOOG,132.79,133.16,132.77,133.15,383146
12/14/2023 15:15,MSFT,365.27,365.52,364.89,365.36,496884
12/14/2023 15:15,GOOG,132.79,133.16,132.77,133.15,383146
12/14/2023 15:15,GOOG,132.79,133.16,132.77,133.15,383146
12/14/2023 15:20,MSFT,365.36,365.41,364.995,365.2,364070
12/14/2023 15:20,MSFT,365.36,365.41,364.995,365.2,364070
12/14/2023 15:20,GOOG,133.155,133.157,132.92,132.95,249319
12/14/2023 15:20,GOOG,133.155,133.157,132.92,132.95,249319
12/14/2023 15:20,MSFT,365.36,365.41,364.995,365.2,364070
12/14/2023 15:20,GOOG,133.155,133.157,132.92,132.95,249319
12/14/2023 15:20,GOOG,133.155,133.157,132.92,132.95,249319
12/14/2023 15:20,MSFT,365.36,365.41,364.995,365.2,364070
12/14/2023 15:20,GOOG,133.155,133.157,132.92,132.95,249319
12/14/2023 15:20,GOOG,133.155,133.157,132.92,132.95,249319
12/14/2023 15:20,MSFT,365.36,365.41,364.995,365.2,364070
12/14/2023 15:20,GOOG,133.155,133.157,132.92,132.95,249319
12/14/2023 15:20,MSFT,365.36,365.41,364.995,365.2,364070
12/14/2023 15:20,GOOG,133.155,133.157,132.92,132.95,249319
12/14/2023 15:20,GOOG,133.155,133.157,132.92,132.95,249319
12/14/2023 15:20,MSFT,365.36,365.41,364.995,365.2,364070
12/14/2023 15:20,MSFT,365.36,365.41,364.995,365.2,364070
12/14/2023 15:20,MSFT,365.36,365.41,364.995,365.2,364070
12/14/2023 15:20,MSFT,365.36,365.41,364.995,365.2,364070
12/14/2023 15:20,GOOG,133.155,133.157,132.92,132.95,249319
12/14/2023 15:20,GOOG,133.155,133.157,132.92,132.95,249319
12/14/2023 15:20,MSFT,365.36,365.41,364.995,365.2,364070
12/14/2023 15:25,GOOG,132.95,133.01,132.75,132.765,279835
12/14/2023 15:25,GOOG,132.95,133.01,132.75,132.765,279835
12/14/2023 15:25,GOOG,132.95,133.01,132.75,132.765,279835
12/14/2023 15:25,GOOG,132.95,133.01,132.75,132.765,279835
12/14/2023 15:25,MSFT,365.22,365.4,364.99,365.154,349556
12/14/2023 15:25,MSFT,365.22,365.4,364.99,365.154,349556
12/14/2023 15:25,GOOG,132.95,133.01,132.75,132.765,279835
12/14/2023 15:25,MSFT,365.22,365.4,364.99,365.154,349556
12/14/2023 15:25,MSFT,365.22,365.4,364.99,365.154,349556
12/14/2023 15:25,MSFT,365.22,365.4,364.99,365.154,349556
12/14/2023 15:25,GOOG,132.95,133.01,132.75,132.765,279835
12/14/2023 15:25,MSFT,365.22,365.4,364.99,365.154,349556
12/14/2023 15:25,GOOG,132.95,133.01,132.75,132.765,279835
12/14/2023 15:25,GOOG,132.95,133.01,132.75,132.765,279835
12/14/2023 15:25,MSFT,365.22,365.4,364.99,365.154,349556
12/14/2023 15:25,GOOG,132.95,133.01,132.75,132.765,279835
12/14/2023 15:25,MSFT,365.22,365.4,364.99,365.154,349556
12/14/2023 15:25,MSFT,365.22,365.4,364.99,365.154,349556
12/14/2023 15:25,GOOG,132.95,133.01,132.75,132.765,279835
12/14/2023 15:25,GOOG,132.95,133.01,132.75,132.765,279835
12/14/2023 15:25,MSFT,365.22,365.4,364.99,365.154,349556
12/14/2023 15:25,GOOG,132.95,133.01,132.75,132.765,279835
12/14/2023 15:25,MSFT,365.22,365.4,364.99,365.154,349556
12/14/2023 15:30,MSFT,365.16,365.31,365,365.21,372943
12/14/2023 15:30,GOOG,132.77,132.817,132.6,132.66,340760
12/14/2023 15:30,GOOG,132.77,132.817,132.6,132.66,340760
